testing with
  lockable items: 100000
  threads       : 3
  transactions  : 1000000
  refs per tx   : 20

record init required 5 msec

RACE FOUND!, TX 0  item 73356
RACE FOUND!, TX 0  item 80249
RACE FOUND!, TX 0  item 52000
RACE FOUND!, TX 0  item 4130
RACE FOUND!, TX 0  item 8251
RACE FOUND!, TX 0  item 8251
RACE FOUND!, TX 0  item 99329
RACE FOUND!, TX 0  item 38606
RACE FOUND!, TX 0  item 86341
RACE FOUND!, TX 0  item 86341
RACE FOUND!, TX 0  item 14243
RACE FOUND!, TX 0  item 28090
RACE FOUND!, TX 0  item 71309
RACE FOUND!, TX 0  item 69142
RACE FOUND!, TX 0  item 69142
RACE FOUND!, TX 0  item 46181
RACE FOUND!, TX 0  item 17149
RACE FOUND!, TX 0  item 17149
RACE FOUND!, TX 0  item 55001
RACE FOUND!, TX 0  item 55001
RACE FOUND!, TX 0  item 95162
RACE FOUND!, TX 0  item 21491
RACE FOUND!, TX 0  item 73911
RACE FOUND!, TX 0  item 93469
RACE FOUND!, TX 0  item 93469
RACE FOUND!, TX 0  item 3562
RACE FOUND!, TX 0  item 54185
RACE FOUND!, TX 0  item 18665
RACE FOUND!, TX 0  item 18665
RACE FOUND!, TX 0  item 79542
RACE FOUND!, TX 0  item 13238
RACE FOUND!, TX 0  item 8006
RACE FOUND!, TX 0  item 36815
RACE FOUND!, TX 0  item 44282
RACE FOUND!, TX 0  item 21559
RACE FOUND!, TX 0  item 70439
RACE FOUND!, TX 0  item 58630
RACE FOUND!, TX 0  item 76943
RACE FOUND!, TX 0  item 4448
RACE FOUND!, TX 0  item 86930
RACE FOUND!, TX 0  item 4820
RACE FOUND!, TX 0  item 67011
RACE FOUND!, TX 0  item 5315
RACE FOUND!, TX 0  item 58212
RACE FOUND!, TX 0  item 29117
RACE FOUND!, TX 0  item 29117
RACE FOUND!, TX 0  item 70197
RACE FOUND!, TX 0  item 45750
RACE FOUND!, TX 0  item 28027
RACE FOUND!, TX 0  item 50550
RACE FOUND!, TX 0  item 37452
RACE FOUND!, TX 0  item 37452
RACE FOUND!, TX 0  item 43134
RACE FOUND!, TX 0  item 41200
RACE FOUND!, TX 0  item 41200
RACE FOUND!, TX 0  item 19079
RACE FOUND!, TX 0  item 19079
RACE FOUND!, TX 0  item 38026
RACE FOUND!, TX 0  item 71581
RACE FOUND!, TX 0  item 54488
RACE FOUND!, TX 0  item 54488
RACE FOUND!, TX 0  item 34460
RACE FOUND!, TX 0  item 8860
RACE FOUND!, TX 0  item 8860
RACE FOUND!, TX 0  item 66762
RACE FOUND!, TX 0  item 21144
RACE FOUND!, TX 0  item 60464
RACE FOUND!, TX 0  item 35251
RACE FOUND!, TX 0  item 28171
RACE FOUND!, TX 0  item 94152
RACE FOUND!, TX 0  item 68720
RACE FOUND!, TX 0  item 53509
RACE FOUND!, TX 0  item 65796
RACE FOUND!, TX 0  item 38517
RACE FOUND!, TX 0  item 38517
RACE FOUND!, TX 0  item 20474
RACE FOUND!, TX 0  item 2361
RACE FOUND!, TX 0  item 91772
RACE FOUND!, TX 0  item 91772
RACE FOUND!, TX 0  item 54588
RACE FOUND!, TX 0  item 4135
RACE FOUND!, TX 0  item 90092
RACE FOUND!, TX 0  item 11489
RACE FOUND!, TX 0  item 11489
RACE FOUND!, TX 0  item 93899
RACE FOUND!, TX 0  item 28591
RACE FOUND!, TX 0  item 18962
RACE FOUND!, TX 0  item 18962
RACE FOUND!, TX 0  item 98651
RACE FOUND!, TX 0  item 61720
