testing with
  lockable items: 1000000
  threads       : 8
  transactions  : 1000000
  refs per tx   : 20

record init required 50 msec

RACE FOUND!, TX 0  item 863048
RACE FOUND!, TX 0  item 406774
RACE FOUND!, TX 0  item 410392
RACE FOUND!, TX 0  item 410392
RACE FOUND!, TX 0  item 196836
RACE FOUND!, TX 0  item 853774
RACE FOUND!, TX 0  item 686750
RACE FOUND!, TX 0  item 73053
RACE FOUND!, TX 0  item 809711
RACE FOUND!, TX 0  item 809711
RACE FOUND!, TX 0  item 372375
RACE FOUND!, TX 0  item 158949
RACE FOUND!, TX 0  item 840011
RACE FOUND!, TX 0  item 840011
RACE FOUND!, TX 0  item 391374
RACE FOUND!, TX 0  item 810180
RACE FOUND!, TX 0  item 587143
RACE FOUND!, TX 0  item 622545
RACE FOUND!, TX 0  item 957689
RACE FOUND!, TX 0  item 362956
RACE FOUND!, TX 0  item 209915
RACE FOUND!, TX 0  item 213798
RACE FOUND!, TX 0  item 746481
RACE FOUND!, TX 0  item 798647
RACE FOUND!, TX 0  item 798647
RACE FOUND!, TX 0  item 650378
RACE FOUND!, TX 0  item 650378
RACE FOUND!, TX 0  item 74091
RACE FOUND!, TX 0  item 11352
RACE FOUND!, TX 0  item 404953
RACE FOUND!, TX 0  item 404953
RACE FOUND!, TX 0  item 832472
RACE FOUND!, TX 0  item 526762
RACE FOUND!, TX 0  item 536858
RACE FOUND!, TX 0  item 56433
RACE FOUND!, TX 0  item 15779
RACE FOUND!, TX 0  item 15779
RACE FOUND!, TX 0  item 385241
RACE FOUND!, TX 0  item 579961
RACE FOUND!, TX 0  item 11772
RACE FOUND!, TX 0  item 650694
RACE FOUND!, TX 0  item 576952
RACE FOUND!, TX 0  item 576952
RACE FOUND!, TX 0  item 969412
RACE FOUND!, TX 0  item 611550
RACE FOUND!, TX 0  item 935965
RACE FOUND!, TX 0  item 935965
RACE FOUND!, TX 0  item 913639
RACE FOUND!, TX 0  item 590493
RACE FOUND!, TX 0  item 752639
RACE FOUND!, TX 0  item 752639
RACE FOUND!, TX 0  item 725193
RACE FOUND!, TX 0  item 508678
RACE FOUND!, TX 0  item 237261
RACE FOUND!, TX 0  item 607344
RACE FOUND!, TX 0  item 607344
RACE FOUND!, TX 0  item 295453
RACE FOUND!, TX 0  item 684960
RACE FOUND!, TX 0  item 579999
RACE FOUND!, TX 0  item 716012
RACE FOUND!, TX 0  item 4823
RACE FOUND!, TX 0  item 340431
RACE FOUND!, TX 0  item 340431
RACE FOUND!, TX 0  item 687486
RACE FOUND!, TX 0  item 687486
RACE FOUND!, TX 0  item 848162
RACE FOUND!, TX 0  item 182321
RACE FOUND!, TX 0  item 450238
RACE FOUND!, TX 0  item 450238
RACE FOUND!, TX 0  item 181998
RACE FOUND!, TX 0  item 260245
RACE FOUND!, TX 0  item 90308
RACE FOUND!, TX 0  item 90308
RACE FOUND!, TX 0  item 483561
RACE FOUND!, TX 0  item 195518
RACE FOUND!, TX 0  item 267639
RACE FOUND!, TX 0  item 75604
RACE FOUND!, TX 0  item 75604
RACE FOUND!, TX 0  item 848153
RACE FOUND!, TX 0  item 165914
RACE FOUND!, TX 0  item 94664
RACE FOUND!, TX 0  item 15964
RACE FOUND!, TX 0  item 954290
RACE FOUND!, TX 0  item 562317
RACE FOUND!, TX 0  item 562317
RACE FOUND!, TX 0  item 339691
RACE FOUND!, TX 0  item 670811
RACE FOUND!, TX 0  item 875291
RACE FOUND!, TX 0  item 447150
RACE FOUND!, TX 0  item 447150
RACE FOUND!, TX 0  item 693881
RACE FOUND!, TX 0  item 391814
RACE FOUND!, TX 0  item 737273
RACE FOUND!, TX 0  item 421883
RACE FOUND!, TX 0  item 514166
RACE FOUND!, TX 0  item 561025
RACE FOUND!, TX 0  item 69264
RACE FOUND!, TX 0  item 289433
RACE FOUND!, TX 0  item 714643
RACE FOUND!, TX 0  item 70220
RACE FOUND!, TX 0  item 70220
RACE FOUND!, TX 0  item 649195
RACE FOUND!, TX 0  item 649195
RACE FOUND!, TX 0  item 150704
RACE FOUND!, TX 0  item 528753
RACE FOUND!, TX 0  item 465485
RACE FOUND!, TX 0  item 387473
RACE FOUND!, TX 0  item 387473
RACE FOUND!, TX 0  item 864694
RACE FOUND!, TX 0  item 131483
RACE FOUND!, TX 0  item 745199
RACE FOUND!, TX 0  item 824210
RACE FOUND!, TX 0  item 559974
RACE FOUND!, TX 0  item 196756
RACE FOUND!, TX 0  item 431622
RACE FOUND!, TX 0  item 523679
RACE FOUND!, TX 0  item 199498
RACE FOUND!, TX 0  item 199498
RACE FOUND!, TX 0  item 991561
RACE FOUND!, TX 0  item 695800
RACE FOUND!, TX 0  item 695800
RACE FOUND!, TX 0  item 888681
RACE FOUND!, TX 0  item 940565
RACE FOUND!, TX 0  item 899086
RACE FOUND!, TX 0  item 159122
RACE FOUND!, TX 0  item 652516
RACE FOUND!, TX 0  item 303147
RACE FOUND!, TX 0  item 499760
RACE FOUND!, TX 0  item 232782
RACE FOUND!, TX 0  item 781160
RACE FOUND!, TX 0  item 86178
RACE FOUND!, TX 0  item 373634
RACE FOUND!, TX 0  item 517755
RACE FOUND!, TX 0  item 77117
RACE FOUND!, TX 0  item 521972
RACE FOUND!, TX 0  item 327329
RACE FOUND!, TX 0  item 184139
RACE FOUND!, TX 0  item 983005
RACE FOUND!, TX 0  item 241820
RACE FOUND!, TX 0  item 241820
RACE FOUND!, TX 0  item 858579
RACE FOUND!, TX 0  item 131487
RACE FOUND!, TX 0  item 316536
RACE FOUND!, TX 0  item 502787
RACE FOUND!, TX 0  item 502787
RACE FOUND!, TX 0  item 756290
RACE FOUND!, TX 0  item 756290
RACE FOUND!, TX 0  item 453595
RACE FOUND!, TX 0  item 907128
RACE FOUND!, TX 0  item 543366
RACE FOUND!, TX 0  item 99565
RACE FOUND!, TX 0  item 99565
RACE FOUND!, TX 0  item 455254
RACE FOUND!, TX 0  item 215385
RACE FOUND!, TX 0  item 849792
RACE FOUND!, TX 0  item 849792
RACE FOUND!, TX 0  item 781620
RACE FOUND!, TX 0  item 958735
RACE FOUND!, TX 0  item 342908
RACE FOUND!, TX 0  item 777065
RACE FOUND!, TX 0  item 510001
RACE FOUND!, TX 0  item 878350
RACE FOUND!, TX 0  item 423128
RACE FOUND!, TX 0  item 111570
RACE FOUND!, TX 0  item 111570
RACE FOUND!, TX 0  item 413173
RACE FOUND!, TX 0  item 485218
RACE FOUND!, TX 0  item 785491
RACE FOUND!, TX 0  item 858985
RACE FOUND!, TX 0  item 192994
RACE FOUND!, TX 0  item 537690
RACE FOUND!, TX 0  item 554173
RACE FOUND!, TX 0  item 820891
RACE FOUND!, TX 0  item 851542
RACE FOUND!, TX 0  item 851542
RACE FOUND!, TX 0  item 962337
RACE FOUND!, TX 0  item 962337
RACE FOUND!, TX 0  item 285643
RACE FOUND!, TX 0  item 810343
RACE FOUND!, TX 0  item 793971
RACE FOUND!, TX 0  item 573494
RACE FOUND!, TX 0  item 345008
RACE FOUND!, TX 0  item 805275
RACE FOUND!, TX 0  item 229983
RACE FOUND!, TX 0  item 229983
RACE FOUND!, TX 0  item 686551
RACE FOUND!, TX 0  item 686551
RACE FOUND!, TX 0  item 754081
RACE FOUND!, TX 0  item 891436
RACE FOUND!, TX 0  item 969297
RACE FOUND!, TX 0  item 912221
RACE FOUND!, TX 0  item 912221
RACE FOUND!, TX 0  item 502160
RACE FOUND!, TX 0  item 920538
RACE FOUND!, TX 0  item 695161
RACE FOUND!, TX 0  item 690757
RACE FOUND!, TX 0  item 124328
RACE FOUND!, TX 0  item 193636
RACE FOUND!, TX 0  item 193636
RACE FOUND!, TX 0  item 89348
RACE FOUND!, TX 0  item 743735
RACE FOUND!, TX 0  item 190162
RACE FOUND!, TX 0  item 190162
RACE FOUND!, TX 0  item 694194
RACE FOUND!, TX 0  item 21071
RACE FOUND!, TX 0  item 972623
RACE FOUND!, TX 0  item 524919
RACE FOUND!, TX 0  item 707615
RACE FOUND!, TX 0  item 648694
RACE FOUND!, TX 0  item 658312
RACE FOUND!, TX 0  item 642942
RACE FOUND!, TX 0  item 393821
RACE FOUND!, TX 0  item 25173
RACE FOUND!, TX 0  item 109882
RACE FOUND!, TX 0  item 257283
RACE FOUND!, TX 0  item 384891
RACE FOUND!, TX 0  item 999381
RACE FOUND!, TX 0  item 999381
RACE FOUND!, TX 0  item 771137
RACE FOUND!, TX 0  item 771137
RACE FOUND!, TX 0  item 95048
RACE FOUND!, TX 0  item 847680
RACE FOUND!, TX 0  item 545240
RACE FOUND!, TX 0  item 298904
RACE FOUND!, TX 0  item 869049
RACE FOUND!, TX 0  item 566794
RACE FOUND!, TX 0  item 493671
RACE FOUND!, TX 0  item 333926
RACE FOUND!, TX 0  item 258533
RACE FOUND!, TX 0  item 258533
RACE FOUND!, TX 0  item 333926
RACE FOUND!, TX 0  item 217978
RACE FOUND!, TX 0  item 80026
RACE FOUND!, TX 0  item 275642
RACE FOUND!, TX 0  item 275642
RACE FOUND!, TX 0  item 262132
RACE FOUND!, TX 0  item 523914
RACE FOUND!, TX 0  item 669834
RACE FOUND!, TX 0  item 617715
RACE FOUND!, TX 0  item 617715
RACE FOUND!, TX 0  item 782775
RACE FOUND!, TX 0  item 995525
RACE FOUND!, TX 0  item 148426
RACE FOUND!, TX 0  item 550716
RACE FOUND!, TX 0  item 741090
RACE FOUND!, TX 0  item 734543
RACE FOUND!, TX 0  item 289126
RACE FOUND!, TX 0  item 375311
RACE FOUND!, TX 0  item 94439
RACE FOUND!, TX 0  item 94439
RACE FOUND!, TX 0  item 128525
RACE FOUND!, TX 0  item 473815
RACE FOUND!, TX 0  item 616494
RACE FOUND!, TX 0  item 316311
RACE FOUND!, TX 0  item 801979
RACE FOUND!, TX 0  item 801979
RACE FOUND!, TX 0  item 917065
RACE FOUND!, TX 0  item 917065
RACE FOUND!, TX 0  item 181033
RACE FOUND!, TX 0  item 614981
